URL,Rule Type,Result Type,Result Condition,Result Condition Index,Rule Set,Impact,Message,HTML Element,DOM Element,Help,Help URL,WCAG Criteria,axe-scan Version
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/javascript-error" class="my-link">JavaScript Error</a>,.my-link[href$="javascript-error"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/jqueryui" class="my-link">JQuery UI</a>,.my-link[href$="jqueryui"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/jqueryui/menu" class="my-link">JQuery UI Menus</a>,.row.mb-2:nth-child(13) > .col-md-3.mb-2:nth-child(4) > .card.card-custom.w-100 > .card-body > h3 > .my-link[href$="menu"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/abtest" class="my-link">A/B Testing</a>,.my-link[href$="abtest"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/checkboxes" class="my-link">Check Boxes</a>,.my-link[href$="checkboxes"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/context-menu" class="my-link">Context Menu</a>,.col-md-3.mb-2:nth-child(3) > .card.card-custom.w-100 > .card-body > h3 > .my-link[href$="context-menu"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/key-presses" class="my-link">Key Presses</a>,.my-link[href$="key-presses"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/disappearing-elements" class="my-link">Disappearing Elements</a>,.my-link[href$="disappearing-elements"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/context-menu" class="my-link">Context Menu</a>,.col-md-3.mb-2:nth-child(2) > .card.card-custom.w-100 > .card-body > h3 > .my-link[href$="context-menu"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/dropdown" class="my-link">Dropdown List</a>,.my-link[href$="dropdown"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/redirector" class="my-link">Redirect Link</a>,.my-link[href$="redirector"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/geolocation" class="my-link">Geolocation</a>,.my-link[href$="geolocation"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/horizontal-slider" class="my-link">Horizontal Slider</a>,.my-link[href$="horizontal-slider"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/hovers" class="my-link">Hovers</a>,.my-link[href$="hovers"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/floating-menu" class="my-link">Floating Menu</a>,.my-link[href$="floating-menu"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/iframe" class="my-link">IFrame</a>,.my-link[href$="iframe"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/windows" class="my-link">Multiple Windows</a>,.my-link[href$="windows"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/tables" class="my-link">Sortable Data Tables</a>,.my-link[href$="tables"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/tooltips" class="my-link">Tooltips</a>,.my-link[href$="tooltips"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/dynamic-content" class="my-link">Dynamic Content</a>,.my-link[href$="dynamic-content"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/dynamic-controls" class="my-link">Dynamic Controls</a>,.my-link[href$="dynamic-controls"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/dynamic-loading" class="my-link">Dynamic Loading</a>,.my-link[href$="dynamic-loading"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/shifting-content" class="my-link">Shifting Content</a>,.my-link[href$="shifting-content"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/status-codes" class="my-link">HTTP Status Codes</a>,.my-link[href$="status-codes"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/dynamic-id" class="my-link">Dynamic ID</a>,.my-link[href$="dynamic-id"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/entry-ad" class="my-link">Entry Ad</a>,.my-link[href$="entry-ad"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/exit-intent" class="my-link">Exit Intent</a>,.my-link[href$="exit-intent"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/contact" class="my-link">Contact Us</a>,.my-link[href$="contact"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/google-tracking-events" class="my-link">Google Tracking Events</a>,.my-link[href$="google-tracking-events"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/users/1" class="my-link">Sample User Profile</a>,.my-link[href$="users/1"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/feedback" class="my-link">Sample Feedback page</a>,.my-link[href$="feedback"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/scrollbars" class="my-link">Scrollbars</a>,.my-link[href$="scrollbars"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/cookie-alert" class="my-link">Cookie Consent Alert</a>,.my-link[href$="cookie-alert"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/http-headers" class="my-link">HTTP Headers</a>,.my-link[href$="http-headers"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/console-logs" class="my-link">Check console logs</a>,.my-link[href$="console-logs"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/notes/app/login" class="my-link">OAuth 2.0 providers</a>,.row.mb-2:nth-child(24) > .col-md-3.mb-2:nth-child(1) > .card.card-custom.w-100 > .card-body > h3 > .my-link[href$="login"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/basic-auth" class="my-link">Basic Authentication (user and pass: admin)</a>,.my-link[href$="basic-auth"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/digest-auth" class="my-link">Digest Authentication (user and pass: admin)</a>,.my-link[href$="digest-auth"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/random-number" class="my-link">Random Number</a>,.my-link[href$="random-number"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/flaky-test" class="my-link">Flaky Test Page Example</a>,.my-link[href$="flaky-test"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/about" class="my-link">About Page</a>,.my-link[href$="about"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/notes/app" class="my-link">Notes App | React</a>,.my-link[href$="app"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/webpark" class="my-link">Web Parking</a>,.my-link[href$="webpark"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/bmi" class="my-link">BMI Calculator</a>,.my-link[href$="bmi"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/secure-password-checker" class="my-link">Secure Password Checker</a>,.my-link[href$="secure-password-checker"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/tracalorie" class="my-link">Calorie Tracker</a>,.my-link[href$="tracalorie"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/color-wheel" class="my-link">Color Wheel</a>,.my-link[href$="color-wheel"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/bookstore" class="my-link">Ecommerce BookStore</a>,.my-link[href$="bookstore"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/cars" class="my-link">Cars Showroom</a>,.my-link[href$="cars"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/notes/api/api-docs/" class="my-link">API Testing: Notes API | Swagger</a>,.col-md-3.mb-2:nth-child(1) > .card.card-custom.w-100 > .card-body > h3 > .my-link[href$="api-docs/"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/api/api-docs/" class="my-link">Practice API | Swagger</a>,.col-md-3.mb-2:nth-child(2) > .card.card-custom.w-100 > .card-body > h3 > .my-link[href$="api-docs/"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/api/health-check" class="my-link">Health check API</a>,.my-link[href$="health-check"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/api/my-ip/" class="my-link">MyIP Address API</a>,.my-link[href$="my-ip/"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/assertions/should-be" class="my-link">Should Be</a>,.my-link[href$="should-be"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/assertions/should-have" class="my-link">Should Have</a>,.my-link[href$="should-have"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/assertions/should-equal" class="my-link">Should Equal</a>,.my-link[href$="should-equal"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
https://practice.expandtesting.com/,color-contrast-enhanced,violations,any,1,wcag2aaa,serious,Element has insufficient color contrast of 4.5 (foreground color: #0d6efd- background color: #ffffff- font size: 15.0pt (20px)- font weight: normal). Expected contrast ratio of 7:1,<a href="/assertions/should-match" class="my-link">Should Match</a>,.my-link[href$="should-match"],Elements must meet enhanced color contrast ratio thresholds,https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axe-puppeteer,1.4.6,2.0.0
